CompoundName	SumFormula	Mass	Charge	RetentionTime	RetentionTimeRange	IsoDistribution
feature_934	 	2856.115941796875	+2	355.8402099609375	0	0
feature_935	 	729.3730954101562	+1	340.15728759765625	0	0
feature_936	 	776.366442578125	+1	408.7393798828125	0	0
feature_937	 	360.23680390625	+1	75.1170654296875	0	0
feature_938	 	669.2544430664062	+1	340.15728759765625	0	0
feature_939	 	598.3324459960937	+1	342.5411376953125	0	0
feature_940	 	637.2637814453125	+1	347.3028564453125	0	0
feature_941	 	2728.079320703125	+2	340.15728759765625	0	0
feature_942	 	432.250719921875	+1	398.1947021484375	0	0
feature_943	 	494.241442578125	+1	463.9134216308594	0	0
feature_944	 	397.1732357910156	+1	400.5323486328125	0	0
feature_945	 	1494.270238671875	+2	465.0758972167969	0	0
feature_946	 	308.17073334960935	+1	438.121337890625	0	0
feature_947	 	632.3379391601562	+1	324.8307800292969	0	0
feature_948	 	671.2690915039062	+1	299.0561218261719	0	0
feature_949	 	606.3349484375	+1	348.4781799316406	0	0
feature_950	 	625.3221310546875	+1	418.12445068359375	0	0
feature_951	 	592.2991818359375	+1	386.489013671875	0	0
feature_952	 	228.08931245117188	+1	327.14697265625	0	0
feature_953	 	687.372790234375	+1	458.0930480957031	0	0
feature_954	 	270.1575192382812	+1	404.0655212402344	0	0
feature_955	 	560.3523919921874	+2	288.5339050292969	0	0
feature_956	 	711.33348359375	+1	429.8816833496094	0	0
feature_957	 	622.3544061523437	+2	330.6594543457031	0	0
feature_958	 	621.302477734375	+1	445.1751708984375	0	0
feature_959	 	1214.3694818359374	+2	445.1751708984375	0	0
feature_960	 	400.2205075195312	+1	299.0561218261719	0	0
feature_961	 	378.2191037109375	+1	398.1947021484375	0	0
feature_962	 	1400.6304806640626	+1	433.40899658203125	0	0
feature_963	 	297.1570919921875	+1	407.577880859375	0	0
feature_964	 	611.3065670898437	+1	406.4105224609375	0	0
feature_965	 	347.23030366210935	+1	388.8725280761719	0	0
feature_966	 	669.2545651367187	+1	304.9487609863281	0	0
feature_967	 	412.115954296875	+1	157.9331512451172	0	0
feature_968	 	642.3343380859375	+1	454.5834655761719	0	0
feature_969	 	272.1523922851562	+1	418.12445068359375	0	0
feature_970	 	661.3399533203125	+1	461.59765625	0	0
feature_971	 	721.3182858398437	+1	444.0107116699219	0	0
feature_972	 	440.230700390625	+1	441.6782531738281	0	0
feature_973	 	655.3331784179687	+1	405.2499694824219	0	0
feature_974	 	643.33250703125	+1	388.8725280761719	0	0
feature_975	 	597.32664765625	+1	405.2499694824219	0	0
feature_976	 	452.25178803710935	+1	378.2237243652344	0	0
feature_977	 	1159.5157345703126	+1	395.86016845703125	0	0
feature_978	 	678.277575390625	+1	280.3770751953125	0	0
feature_979	 	355.1991146972656	+1	419.29229736328125	0	0
feature_980	 	715.3680294921875	+1	447.5318908691406	0	0
feature_981	 	516.2832516601562	+1	449.893310546875	0	0
feature_982	 	803.3658932617187	+1	442.84552001953125	0	0
feature_983	 	240.08932770996094	+1	323.682373046875	0	0
feature_984	 	2980.142797265625	+2	369.95098876953125	0	0
feature_985	 	703.331286328125	+1	369.95098876953125	0	0
feature_986	 	620.2744625976562	+1	280.3770751953125	0	0
feature_987	 	365.1695431640625	+1	328.3209533691406	0	0
feature_988	 	659.3413571289062	+1	466.2142639160156	0	0
feature_989	 	719.36278046875	+1	365.220458984375	0	0
feature_990	 	763.1027096679687	+1	465.0758972167969	0	0
feature_991	 	535.2350338867187	+1	426.3578796386719	0	0
feature_992	 	1132.50633515625	+1	409.90582275390625	0	0
feature_993	 	260.1155270507812	+1	335.39093017578125	0	0
feature_994	 	743.3989743164062	+1	470.0199890136719	0	0
feature_995	 	726.268298046875	+1	433.40899658203125	0	0
feature_996	 	826.4380978515625	+1	308.4834899902344	0	0
feature_997	 	723.357653515625	+1	337.7763671875	0	0
feature_998	 	601.33201875	+1	348.4781799316406	0	0
feature_999	 	1268.578832421875	+2	354.57208251953125	0	0
feature_1000	 	452.2521237304687	+1	401.70855712890625	0	0
feature_1001	 	492.2444027832031	+1	367.5867919921875	0	0
feature_1002	 	519.2036618164062	+1	413.4405212402344	0	0
feature_1003	 	787.3888424804687	+1	442.84552001953125	0	0
feature_1004	 	306.12108125	+1	380.61846923828125	0	0
feature_1005	 	616.2966793945312	+1	391.2270202636719	0	0
feature_1006	 	663.3135861328125	+1	448.7127380371094	0	0
feature_1007	 	834.3719967773437	+1	419.29229736328125	0	0
feature_1008	 	274.1523617675781	+1	119.98532104492188	0	0
feature_1009	 	645.3118161132812	+1	348.4781799316406	0	0
feature_1010	 	584.3531979492187	+1	334.2023010253906	0	0
feature_1011	 	398.2428158691406	+1	592.4093017578125	0	0
feature_1012	 	737.2610958984375	+1	474.5450134277344	0	0
feature_1013	 	641.3323239257812	+1	505.2217712402344	0	0
feature_1014	 	788.3843258789062	+1	411.0807800292969	0	0
feature_1015	 	440.1920041015625	+1	414.60491943359375	0	0
feature_1016	 	672.32371796875	+1	406.4105224609375	0	0
feature_1017	 	604.343725	+2	340.15728759765625	0	0
feature_1018	 	1472.2906369140626	+1	446.3533935546875	0	0
feature_1019	 	711.3343380859375	+1	402.8851013183594	0	0
feature_1020	 	760.4686639648437	+2	308.4834899902344	0	0
feature_1021	 	738.4012811523437	+2	324.8307800292969	0	0
feature_1022	 	387.2253598144531	+1	394.70086669921875	0	0
feature_1023	 	512.251940625	+1	463.9134216308594	0	0
feature_1024	 	687.3358029296875	+1	438.121337890625	0	0
feature_1025	 	737.3500241210937	+1	447.5318908691406	0	0
feature_1026	 	1081.202380078125	+1	451.0722351074219	0	0
feature_1027	 	228.08931245117188	+1	315.58172607421875	0	0
feature_1028	 	698.3209713867187	+1	415.7819519042969	0	0
feature_1029	 	1159.5157345703126	+1	407.577880859375	0	0
feature_1030	 	1047.2845333984376	+1	428.7224426269531	0	0
feature_1031	 	705.3467282226562	+1	320.23541259765625	0	0
feature_1032	 	486.25731171875	+1	375.8563537597656	0	0
feature_1033	 	802.4790399414062	+2	307.3035888671875	0	0
feature_1034	 	2719.046117578125	+2	355.8402099609375	0	0
feature_1035	 	214.11996735839844	+1	362.8731689453125	0	0
feature_1036	 	643.3328122070312	+1	398.1947021484375	0	0
feature_1037	 	689.3519772460937	+1	402.8851013183594	0	0
feature_1038	 	223.0838955810547	+1	327.14697265625	0	0
feature_1039	 	762.2450436523437	+1	439.3243103027344	0	0
feature_1040	 	705.346911328125	+1	344.9282531738281	0	0
feature_1041	 	638.2854489257812	+1	307.3035888671875	0	0
feature_1042	 	627.337633984375	+1	407.577880859375	0	0
feature_1043	 	404.15791596679685	+1	329.49127197265625	0	0
feature_1044	 	281.1118649414062	+1	87.96597290039062	0	0
feature_1045	 	857.3919552734375	+1	413.4405212402344	0	0
feature_1046	 	727.3534420898437	+1	377.0292663574219	0	0
feature_1047	 	813.3800409179687	+2	282.70440673828125	0	0
feature_1048	 	1368.695544140625	+1	433.40899658203125	0	0
feature_1049	 	1020.5159176757812	+1	431.043212890625	0	0
feature_1050	 	181.07600678710938	+1	323.682373046875	0	0
feature_1051	 	637.335925	+1	490.6763916015625	0	0
feature_1052	 	304.15291108398435	+1	334.2023010253906	0	0
feature_1053	 	829.4111203125	+1	409.90582275390625	0	0
feature_1054	 	789.3677853515625	+1	431.043212890625	0	0
feature_1055	 	474.19578828125	+1	283.8731689453125	0	0
feature_1056	 	228.12573518066407	+1	458.0930480957031	0	0
feature_1057	 	868.4481686523437	+1	316.7481689453125	0	0
feature_1058	 	652.2644528320312	+1	296.7152404785156	0	0
feature_1059	 	800.3660763671875	+1	431.043212890625	0	0
feature_1060	 	2618.003148828125	+2	349.6416931152344	0	0
feature_1061	 	669.3262204101562	+1	405.2499694824219	0	0
feature_1062	 	1181.50389375	+1	354.57208251953125	0	0
feature_1063	 	496.2571286132812	+1	456.9173278808594	0	0
feature_1064	 	769.2906369140625	+1	429.8816833496094	0	0
feature_1065	 	382.1888913085937	+1	414.60491943359375	0	0
feature_1066	 	498.187731640625	+1	100.63106536865234	0	0
feature_1067	 	817.3989743164062	+1	434.5811462402344	0	0
feature_1068	 	757.4144772460937	+1	482.09918212890625	0	0
feature_1069	 	1173.470690625	+1	408.7393798828125	0	0
feature_1070	 	604.343981640625	+1	349.6416931152344	0	0
feature_1071	 	655.3465451171875	+1	474.5450134277344	0	0
feature_1072	 	910.400133984375	+1	429.8816833496094	0	0
feature_1073	 	555.397692578125	+1	501.4337158203125	0	0
feature_1074	 	632.3304928710937	+1	406.4105224609375	0	0
feature_1075	 	347.15889252929685	+1	321.3899230957031	0	0
feature_1076	 	480.2328366210937	+1	340.15728759765625	0	0
feature_1077	 	374.1837643554687	+1	408.7393798828125	0	0
feature_1078	 	773.3728512695312	+1	439.3243103027344	0	0
feature_1079	 	404.19600190429685	+1	446.3533935546875	0	0
feature_1080	 	1254.49852265625	+1	338.9732360839844	0	0
feature_1081	 	474.2339352539062	+1	421.637451171875	0	0
feature_1082	 	2937.127660546875	+2	366.4054260253906	0	0
feature_1083	 	619.2882565429687	+1	397.0273742675781	0	0
feature_1084	 	666.2216671875	+1	56.74626541137695	0	0
feature_1085	 	629.3168209960937	+1	387.65838623046875	0	0
feature_1086	 	230.05079926757813	+1	462.755126953125	0	0
feature_1087	 	1114.495336328125	+2	409.90582275390625	0	0
feature_1088	 	151.04884614257813	+1	84.46504974365234	0	0
feature_1089	 	695.3390377929687	+1	465.0758972167969	0	0
feature_1090	 	686.221423046875	+1	308.4834899902344	0	0
feature_1091	 	651.3154171875	+1	439.3243103027344	0	0
feature_1092	 	919.4328973632812	+2	367.5867919921875	0	0
feature_1093	 	194.0838498046875	+1	323.682373046875	0	0
feature_1094	 	300.1680783203125	+1	449.893310546875	0	0
feature_1095	 	671.3421505859375	+1	431.043212890625	0	0
feature_1096	 	724.2271603515625	+1	375.8563537597656	0	0
feature_1097	 	1362.708239453125	+1	432.234130859375	0	0
feature_1098	 	1417.748021875	+2	419.29229736328125	0	0
feature_1099	 	390.1423825195312	+1	314.4000549316406	0	0
feature_1100	 	778.3789547851562	+1	447.5318908691406	0	0
feature_1101	 	833.187243359375	+1	461.59765625	0	0
feature_1102	 	1472.6363275390624	+2	343.7357482910156	0	0
feature_1103	 	643.346423046875	+1	429.8816833496094	0	0
feature_1104	 	648.2110470703125	+1	56.74626541137695	0	0
feature_1105	 	692.3597162109374	+2	336.5776062011719	0	0
feature_1106	 	450.25145234375	+1	455.7486877441406	0	0
feature_1107	 	464.2377194335937	+1	377.0292663574219	0	0
feature_1108	 	636.2696408203125	+1	290.8746337890625	0	0
feature_1109	 	697.357409375	+1	447.5318908691406	0	0
feature_1110	 	1013.4570797851562	+1	387.65838623046875	0	0
feature_1111	 	817.1919430664062	+1	486.5750732421875	0	0
feature_1112	 	373.2096127441406	+1	399.3598327636719	0	0
feature_1113	 	659.3416012695312	+1	454.5834655761719	0	0
feature_1114	 	627.3013180664062	+1	392.373046875	0	0
feature_1115	 	414.17634858398435	+1	408.7393798828125	0	0
feature_1116	 	997.4629391601562	+1	413.4405212402344	0	0
feature_1117	 	683.3279904296875	+1	421.637451171875	0	0
feature_1118	 	382.2099789550781	+1	312.03277587890625	0	0
feature_1119	 	1292.6819818359374	+2	517.997314453125	0	0
feature_1120	 	599.320544140625	+1	445.1751708984375	0	0
feature_1121	 	1328.703844921875	+1	484.74566650390625	0	0
feature_1122	 	813.2205685546875	+1	446.3533935546875	0	0
feature_1123	 	654.4099606445312	+1	352.09271240234375	0	0
feature_1124	 	643.3324459960937	+1	380.61846923828125	0	0
feature_1125	 	672.3727291992187	+1	405.2499694824219	0	0
feature_1126	 	653.3533200195312	+1	408.7393798828125	0	0
feature_1127	 	746.3697870117187	+2	343.7357482910156	0	0
feature_1128	 	687.3363522460937	+1	404.0655212402344	0	0
feature_1129	 	294.157458203125	+1	310.8516540527344	0	0
feature_1130	 	900.4299801757812	+1	391.2270202636719	0	0
feature_1131	 	720.3911493164062	+2	334.2023010253906	0	0
feature_1132	 	646.2880734375	+1	316.7481689453125	0	0
feature_1133	 	223.08383454589844	+1	315.58172607421875	0	0
feature_1134	 	708.2579831054687	+1	474.5450134277344	0	0
feature_1135	 	853.3754147460937	+1	344.9282531738281	0	0
feature_1136	 	689.3520993164062	+1	367.5867919921875	0	0
feature_1137	 	486.18757905273435	+1	144.01019287109375	0	0
feature_1138	 	1048.280016796875	+1	406.4105224609375	0	0
feature_1139	 	498.2726010253906	+1	489.2335205078125	0	0
feature_1140	 	711.3586911132812	+1	406.4105224609375	0	0
feature_1141	 	319.1626156738281	+1	388.8725280761719	0	0
feature_1142	 	368.16914643554685	+1	306.12274169921875	0	0
feature_1143	 	499.3003415039062	+1	342.5411376953125	0	0
feature_1144	 	835.4100216796875	+1	412.258056640625	0	0
feature_1145	 	402.1801937988281	+1	437.04913330078125	0	0
feature_1146	 	828.2351559570312	+1	339.8089294433594	0	0
feature_1147	 	913.4274166992187	+1	575.8361206054688	0	0
feature_1148	 	384.19417084960935	+1	602.768310546875	0	0
feature_1149	 	2853.108617578125	+2	358.88653564453125	0	0
feature_1150	 	844.6391961914062	+2	456.8260498046875	0	0
feature_1151	 	249.17232026367188	+1	421.1373291015625	0	0
feature_1152	 	277.2036312988281	+1	421.9787292480469	0	0
feature_1153	 	267.1101254394531	+1	326.74334716796875	0	0
feature_1154	 	329.2058590820312	+1	306.6658020019531	0	0
feature_1155	 	427.1487912109375	+1	323.20196533203125	0	0
feature_1156	 	216.15085114746094	+1	403.5138854980469	0	0
feature_1157	 	399.2252072265625	+1	370.88092041015625	0	0
feature_1158	 	738.1636837890625	+1	472.59625244140625	0	0
feature_1159	 	244.15300263671875	+1	114.91069030761719	0	0
feature_1160	 	987.6152704101562	+2	358.88653564453125	0	0
feature_1161	 	1359.5252560546876	+1	355.234130859375	0	0
feature_1162	 	918.3828610351562	+1	575.0856323242188	0	0
feature_1163	 	486.3241146972656	+1	597.5248413085938	0	0
feature_1164	 	647.1660641601562	+1	92.21627044677734	0	0
feature_1165	 	2853.10886171875	+2	349.31744384765625	0	0
feature_1166	 	898.1650875976562	+1	357.6711730957031	0	0
feature_1167	 	516.1287716796875	+1	527.0250244140625	0	0
feature_1168	 	208.08424653320313	+1	91.04833984375	0	0
feature_1169	 	199.13154877929688	+1	55.17173385620117	0	0
feature_1170	 	1207.2957638671876	+1	290.11273193359375	0	0
feature_1171	 	529.2898434570312	+1	361.288818359375	0	0
feature_1172	 	2594.02194765625	+2	352.8701171875	0	0
feature_1173	 	230.13012971191407	+1	421.1373291015625	0	0
feature_1174	 	252.2083615234375	+1	433.8759765625	0	0
feature_1175	 	149.0696133544922	+1	58.73118209838867	0	0
feature_1176	 	639.3589352539062	+1	320.8381652832031	0	0
feature_1177	 	673.34324921875	+1	372.06439208984375	0	0
feature_1178	 	586.3110836914062	+1	373.25042724609375	0	0
feature_1179	 	503.2841061523437	+1	327.920654296875	0	0
feature_1180	 	567.127673046875	+1	372.06439208984375	0	0
feature_1181	 	247.15668000488282	+1	421.1373291015625	0	0
feature_1182	 	2896.12253359375	+2	362.4873046875	0	0
feature_1183	 	231.16176118164063	+1	387.4283447265625	0	0
feature_1184	 	429.18159760742185	+1	408.0309753417969	0	0
feature_1185	 	352.0757931640625	+1	194.57235717773438	0	0
feature_1186	 	631.2078732421875	+1	304.3055419921875	0	0
feature_1187	 	489.2584408691406	+1	351.6805419921875	0	0
feature_1188	 	2382.456273828125	+2	346.9486999511719	0	0
feature_1189	 	295.21419038085935	+1	447.7918701171875	0	0
feature_1190	 	828.397692578125	+1	326.74334716796875	0	0
feature_1191	 	439.2426937988281	+1	323.20196533203125	0	0
feature_1192	 	292.1046627929687	+1	293.6490173339844	0	0
feature_1193	 	676.2501706054687	+1	458.7386169433594	0	0
feature_1194	 	876.546605859375	+2	360.08245849609375	0	0
feature_1195	 	276.1105221679687	+1	354.04840087890625	0	0
feature_1196	 	443.1291684082031	+1	298.3783874511719	0	0
feature_1197	 	242.1876095703125	+1	388.6737365722656	0	0
feature_1198	 	480.0867794921875	+1	335.0615234375	0	0
feature_1199	 	475.1014584472656	+1	305.4852294921875	0	0
feature_1200	 	258.15742768554685	+1	376.8323974609375	0	0
feature_1201	 	1565.7188470703124	+2	278.3335266113281	0	0
feature_1202	 	256.2032650878906	+1	417.2068786621094	0	0
feature_1203	 	219.09234895019532	+1	49.294219970703125	0	0
feature_1204	 	1433.3622921875	+1	472.59625244140625	0	0
feature_1205	 	296.19578828125	+1	412.7122497558594	0	0
feature_1206	 	527.0029782226562	+1	474.8151550292969	0	0
feature_1207	 	469.2531918457031	+1	286.5709533691406	0	0
feature_1208	 	301.19966401367185	+1	320.8381652832031	0	0
feature_1209	 	2896.123754296875	+2	352.8701171875	0	0
feature_1210	 	210.12504853515625	+1	480.3811950683594	0	0
feature_1211	 	2386.459691796875	+2	346.9486999511719	0	0
feature_1212	 	516.0128048828125	+1	523.1427612304688	0	0
feature_1213	 	456.2101010253906	+1	288.9317321777344	0	0
feature_1214	 	167.05768098144532	+1	212.82781982421875	0	0
feature_1215	 	573.1857174804687	+1	304.3055419921875	0	0
feature_1216	 	254.18762482910157	+1	422.8159484863281	0	0
feature_1217	 	236.0613888671875	+1	451.6176452636719	0	0
feature_1218	 	292.21455659179685	+1	454.6274719238281	0	0
feature_1219	 	191.03991975097657	+1	474.8151550292969	0	0
feature_1220	 	160.12060822753907	+1	304.3055419921875	0	0
feature_1221	 	282.18016328125	+1	388.6737365722656	0	0
feature_1222	 	233.17741669921875	+1	456.8260498046875	0	0
feature_1223	 	339.1789730957031	+1	357.6711730957031	0	0
feature_1224	 	251.18799104003907	+1	468.27911376953125	0	0
feature_1225	 	256.1669186523437	+1	395.64288330078125	0	0
feature_1226	 	237.04545869140625	+1	474.8151550292969	0	0
feature_1227	 	179.09405793457032	+1	317.30718994140625	0	0
feature_1228	 	379.1718014648437	+1	344.576904296875	0	0
feature_1229	 	288.167223828125	+1	604.6735229492188	0	0
feature_1230	 	1810.3443228515625	+3	653.1533813476562	0	0
feature_1231	 	429.3812436035156	+1	593.7196655273438	0	0
feature_1232	 	335.1841305664062	+1	331.4754638671875	0	0
feature_1233	 	238.19270600585938	+1	412.7122497558594	0	0
feature_1234	 	343.21028413085935	+1	352.8701171875	0	0
feature_1235	 	301.1996334960937	+1	329.107421875	0	0
feature_1236	 	711.2693966796875	+1	287.75177001953125	0	0
feature_1237	 	363.1612423828125	+1	462.25799560546875	0	0
feature_1238	 	1147.438207421875	+2	279.5082702636719	0	0
feature_1239	 	163.09913911132813	+1	389.8407897949219	0	0
feature_1240	 	1276.8970267089844	+3	396.81524658203125	0	0
feature_1241	 	1209.752172265625	+2	362.4873046875	0	0
feature_1242	 	499.2638424804687	+1	279.5082702636719	0	0
feature_1243	 	387.1248043945312	+1	417.2068786621094	0	0
feature_1244	 	244.14172639160157	+1	343.3817138671875	0	0
feature_1245	 	905.6637448242187	+1	600.9398193359375	0	0
feature_1246	 	483.305407421875	+1	325.5627746582031	0	0
feature_1247	 	278.0785397460937	+1	339.8089294433594	0	0
feature_1248	 	443.23762788085935	+1	319.6634826660156	0	0
feature_1249	 	557.3057736328125	+1	345.7628173828125	0	0
feature_1250	 	731.1688107421875	+1	450.4555969238281	0	0
feature_1251	 	443.1291989257812	+1	261.829833984375	0	0
feature_1252	 	526.2748288085937	+1	325.5627746582031	0	0
feature_1253	 	896.4009274414062	+1	577.2590942382812	0	0
feature_1254	 	1415.68893984375	+2	310.2075500488281	0	0
feature_1255	 	518.0079831054687	+1	523.1427612304688	0	0
feature_1256	 	2485.055394921875	+2	297.19061279296875	0	0
feature_1257	 	798.0966671875	+1	472.59625244140625	0	0
feature_1258	 	413.27730073242185	+1	511.6343994140625	0	0
feature_1259	 	661.181628125	+1	243.82984924316406	0	0
feature_1260	 	675.197008984375	+1	298.3783874511719	0	0
feature_1261	 	208.1202725341797	+1	294.8258972167969	0	0
feature_1262	 	340.18806733398435	+1	512.6309204101562	0	0
feature_1263	 	850.2169674804687	+1	339.8089294433594	0	0
feature_1264	 	575.04295625	+1	386.2373962402344	0	0
feature_1265	 	291.1805294921875	+1	403.5138854980469	0	0
feature_1266	 	731.3492306640625	+1	340.9960021972656	0	0
feature_1267	 	341.2310055664062	+1	355.234130859375	0	0
feature_1268	 	275.0934018066406	+1	67.6506576538086	0	0
feature_1269	 	255.18290986328125	+1	357.6711730957031	0	0
feature_1270	 	2315.90183046875	+2	339.8089294433594	0	0
feature_1271	 	326.2061947753906	+1	76.9864730834961	0	0
feature_1272	 	379.1851071289062	+1	248.40756225585938	0	0
feature_1273	 	251.18797578125	+1	403.5138854980469	0	0
feature_1274	 	684.3440426757812	+1	327.920654296875	0	0
feature_1275	 	264.1832150390625	+1	421.1373291015625	0	0
feature_1276	 	1008.1374997070312	+1	473.7604675292969	0	0
feature_1277	 	472.26802338867185	+1	375.6141357421875	0	0
feature_1278	 	734.3484982421875	+1	575.0856323242188	0	0
feature_1279	 	608.2928341796875	+1	373.25042724609375	0	0
feature_1280	 	596.1468380859375	+1	300.7572021484375	0	0
feature_1281	 	233.17743195800782	+1	403.5138854980469	0	0
feature_1282	 	2938.133031640625	+2	366.1258850097656	0	0
feature_1283	 	480.08687104492185	+1	342.19171142578125	0	0
feature_1284	 	363.1902951171875	+1	318.4872131347656	0	0
feature_1285	 	309.1683834960937	+1	307.8478088378906	0	0
feature_1286	 	825.3479489257812	+1	389.8407897949219	0	0
feature_1287	 	457.2462033203125	+1	527.0250244140625	0	0
feature_1288	 	271.154284375	+1	421.1373291015625	0	0
feature_1289	 	414.02852143554685	+1	354.04840087890625	0	0
feature_1290	 	1221.2874630859376	+1	333.86614990234375	0	0
feature_1291	 	286.1651791503906	+1	421.1373291015625	0	0
feature_1292	 	739.1927975585937	+1	349.31744384765625	0	0
feature_1293	 	224.1406582763672	+1	507.1932678222656	0	0
feature_1294	 	746.1562375	+1	477.3927307128906	0	0
feature_1295	 	353.2058590820312	+1	311.39208984375	0	0
feature_1296	 	2360.0723501953125	+3	276.1685485839844	0	0
feature_1297	 	314.0680111816406	+1	76.9864730834961	0	0
feature_1298	 	166.08491791992188	+1	55.17173385620117	0	0
feature_1299	 	282.1187924316406	+1	304.3055419921875	0	0
feature_1300	 	480.0867794921875	+1	352.8701171875	0	0
feature_1301	 	654.26804140625	+2	458.7386169433594	0	0
feature_1302	 	260.0679806640625	+1	339.8089294433594	0	0
feature_1303	 	436.0991696289062	+1	339.8089294433594	0	0
feature_1304	 	224.17706574707032	+1	388.6737365722656	0	0
feature_1305	 	294.1802243164062	+1	422.8159484863281	0	0
feature_1306	 	156.12570466308594	+1	388.4475402832031	0	0
feature_1307	 	315.2193478515625	+1	413.58843994140625	0	0
feature_1308	 	927.2544430664062	+1	52.75938415527344	0	0
feature_1309	 	153.15046967773438	+1	61.20008850097656	0	0
feature_1310	 	190.13519562988282	+1	453.91265869140625	0	0
feature_1311	 	318.2261837890625	+1	73.2652359008789	0	0
feature_1312	 	424.1493405273437	+1	429.0801696777344	0	0
feature_1313	 	2320.802465234375	+2	52.75938415527344	0	0
feature_1314	 	254.15120209960938	+1	442.1531677246094	0	0
feature_1315	 	464.2241696289062	+1	353.5516662597656	0	0
feature_1316	 	245.19862641601563	+1	116.44277954101562	0	0
feature_1317	 	515.3452633789062	+1	617.0135498046875	0	0
feature_1318	 	1799.607152734375	+2	52.75938415527344	0	0
feature_1319	 	1168.706273828125	+2	359.54241943359375	0	0
feature_1320	 	1169.39988984375	+1	61.20008850097656	0	0
feature_1321	 	2123.702367578125	+2	61.20008850097656	0	0
feature_1322	 	158.14132966308594	+1	358.3487243652344	0	0
feature_1323	 	459.2616146972656	+1	523.4430541992188	0	0
feature_1324	 	431.230212109375	+1	512.4989624023438	0	0
feature_1325	 	584.3111447265625	+1	320.5846252441406	0	0
feature_1326	 	386.1725033691406	+1	453.91265869140625	0	0
feature_1327	 	271.21419038085935	+1	453.91265869140625	0	0
feature_1328	 	2285.764867578125	+2	51.509498596191406	0	0
feature_1329	 	602.3629510742187	+2	348.6841735839844	0	0
feature_1330	 	468.3193234375	+1	583.7562255859375	0	0
feature_1331	 	314.17244233398435	+1	480.97039794921875	0	0
feature_1332	 	308.15950288085935	+1	418.3439025878906	0	0
feature_1333	 	682.3840817382812	+1	382.34136962890625	0	0
feature_1334	 	1394.961657421875	+1	61.20008850097656	0	0
feature_1335	 	584.3106439453124	+2	281.1518249511719	0	0
feature_1336	 	341.21968354492185	+1	528.0224609375	0	0
feature_1337	 	588.34764375	+1	340.11309814453125	0	0
feature_1338	 	442.2422970703125	+1	320.5846252441406	0	0
feature_1339	 	360.23680390625	+1	296.47601318359375	0	0
feature_1340	 	241.14207734375	+1	174.7786102294922	0	0
feature_1341	 	417.30855073242185	+1	647.73291015625	0	0
feature_1342	 	518.3058346679687	+1	268.3266906738281	0	0
feature_1343	 	392.21504487304685	+1	285.8750305175781	0	0
feature_1344	 	369.1782711914062	+1	475.0689697265625	0	0
feature_1345	 	170.10493745117188	+1	186.9614715576172	0	0
feature_1346	 	226.09479035644532	+1	194.7694854736328	0	0
feature_1347	 	226.15620698242188	+1	453.91265869140625	0	0
feature_1348	 	530.342516796875	+1	312.0740966796875	0	0
feature_1349	 	251.15162934570313	+1	378.7744140625	0	0
feature_1350	 	208.1457852294922	+1	381.142822265625	0	0
feature_1351	 	436.2682064941406	+1	359.54241943359375	0	0
feature_1352	 	444.2718991210937	+1	600.3799438476562	0	0
feature_1353	 	2158.738500390625	+2	61.20008850097656	0	0
feature_1354	 	561.3006466796875	+1	341.3302307128906	0	0
feature_1355	 	655.2747677734375	+1	348.6841735839844	0	0
feature_1356	 	2195.856176171875	+2	343.8460693359375	0	0
feature_1357	 	259.2142514160156	+1	413.58843994140625	0	0
feature_1358	 	496.350817578125	+1	614.6383666992188	0	0
feature_1359	 	371.26655854492185	+1	591.9486694335938	0	0
feature_1360	 	1420.593480859375	+2	363.1571350097656	0	0
feature_1361	 	2016.5528314453124	+2	61.20008850097656	0	0
feature_1362	 	2910.1357171875	+2	363.1571350097656	0	0
feature_1363	 	459.31917084960935	+1	634.7432861328125	0	0
feature_1364	 	641.2592038085937	+1	340.11309814453125	0	0
feature_1365	 	559.3212765625	+1	342.5674133300781	0	0
feature_1366	 	1182.7220208984374	+2	364.3614196777344	0	0
feature_1367	 	316.20332612304685	+1	438.5835266113281	0	0
feature_1368	 	399.2616146972656	+1	607.5070190429688	0	0
feature_1369	 	415.22020234375	+1	343.8460693359375	0	0
feature_1370	 	583.2948483398437	+1	76.8497543334961	0	0
feature_1371	 	622.36863984375	+1	366.780029296875	0	0
feature_1372	 	459.159899609375	+1	52.75938415527344	0	0
feature_1373	 	513.3296994140625	+1	644.1766357421875	0	0
feature_1374	 	655.2749508789062	+1	343.8460693359375	0	0
feature_1375	 	545.305895703125	+1	333.99951171875	0	0
feature_1376	 	313.125231640625	+1	61.20008850097656	0	0
feature_1377	 	444.25801362304685	+1	327.91888427734375	0	0
feature_1378	 	599.2487057617187	+1	285.8750305175781	0	0
feature_1379	 	442.2925900390625	+1	634.7432861328125	0	0
feature_1380	 	356.20555390625	+1	346.2314758300781	0	0
feature_1381	 	223.09515656738282	+1	228.5416717529297	0	0
feature_1382	 	1961.6509759765624	+2	61.20008850097656	0	0
feature_1383	 	466.2003354003906	+1	316.8763122558594	0	0
feature_1384	 	570.2068966796875	+1	453.91265869140625	0	0
feature_1385	 	560.3527096679687	+1	320.5846252441406	0	0
feature_1386	 	518.342028515625	+1	289.41864013671875	0	0
feature_1387	 	380.33980073242185	+1	440.9676513671875	0	0
feature_1388	 	284.19819916992185	+1	437.3899841308594	0	0
feature_1389	 	518.3053338867187	+2	255.7972412109375	0	0
